aspect,elevation,grid_id,lat,lon,ndvi,rainfall,slope,temperature,u_component_of_wind_10m,v_component_of_wind_10m
16,112,GRID_001359,9.322893244804424,76.88808251815006,0.8637,0.25,5,21.766900634765648,0.26521608233451843,-0.8884949088096619
217,104,GRID_001360,9.322893244804424,76.89808251815006,0.8644000000000001,0.25,8,21.766900634765648,0.26521608233451843,-0.8884949088096619
195,112,GRID_001361,9.322893244804424,76.90808251815007,0.8836,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
28,125,GRID_001362,9.322893244804424,76.91808251815007,0.8641000000000001,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
169,96,GRID_001363,9.322893244804424,76.92808251815008,0.5837,0.25,2,21.766900634765648,0.26521608233451843,-0.8884949088096619
285,127,GRID_001364,9.322893244804424,76.93808251815008,0.6006,0.25,4,21.766900634765648,0.26521608233451843,-0.8884949088096619
239,221,GRID_001365,9.322893244804424,76.94808251815009,0.49560000000000004,0.25,18,21.766900634765648,0.26521608233451843,-0.8884949088096619
41,356,GRID_001366,9.322893244804424,76.95808251815009,0.4862,0.25,22,21.766900634765648,0.26521608233451843,-0.8884949088096619
66,97,GRID_001367,9.322893244804424,76.9680825181501,0.42750000000000005,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
278,234,GRID_001368,9.322893244804424,76.9780825181501,0.9103,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
38,182,GRID_001369,9.322893244804424,76.98808251815011,0.321,0.25,20,21.766900634765648,0.26521608233451843,-0.8884949088096619
269,260,GRID_001370,9.322893244804424,76.99808251815011,0.6216,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
187,345,GRID_001371,9.322893244804424,77.00808251815012,0.5733,0.25,5,21.766900634765648,0.26521608233451843,-0.8884949088096619
114,276,GRID_001372,9.322893244804424,77.01808251815012,0.7544000000000001,0.25,21,21.766900634765648,0.26521608233451843,-0.8884949088096619
236,179,GRID_001373,9.322893244804424,77.02808251815013,0.6003000000000001,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
246,243,GRID_001374,9.322893244804424,77.03808251815013,0.8625,0.25,21,21.766900634765648,0.26521608233451843,-0.8884949088096619
228,375,GRID_001375,9.322893244804424,77.04808251815014,0.8957,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
294,441,GRID_001376,9.322893244804424,77.05808251815014,0.9174,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
29,544,GRID_001377,9.322893244804424,77.06808251815015,0.9099,0.25,23,21.766900634765648,0.26521608233451843,-0.8884949088096619
351,445,GRID_001378,9.322893244804424,77.07808251815015,0.8713000000000001,0.25,25,21.766900634765648,0.26521608233451843,-0.8884949088096619
317,604,GRID_001379,9.322893244804424,77.08808251815016,0.7795000000000001,0.25,21,21.766900634765648,0.26521608233451843,-0.8884949088096619
304,847,GRID_001380,9.322893244804424,77.09808251815016,0.7525000000000001,0.25,30,21.766900634765648,0.26521608233451843,-0.8884949088096619
24,1002,GRID_001381,9.322893244804424,77.10808251815017,0.45740000000000003,0.25,5,21.766900634765648,0.26521608233451843,-0.8884949088096619
288,1137,GRID_001382,9.322893244804424,77.11808251815017,0.2011,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
107,1033,GRID_001383,9.322893244804424,77.12808251815018,0.4339,0.0625,4,20.166894531250023,4.26521635055542,-0.688494861125946
313,1070,GRID_001384,9.322893244804424,77.13808251815018,0.19970000000000002,0.0625,7,20.166894531250023,4.26521635055542,-0.688494861125946
135,976,GRID_001385,9.322893244804424,77.14808251815019,0.156,0.0625,0,20.166894531250023,4.26521635055542,-0.688494861125946
306,988,GRID_001386,9.322893244804424,77.1580825181502,0.22260000000000002,0.0625,9,20.166894531250023,4.26521635055542,-0.688494861125946
43,999,GRID_001387,9.322893244804424,77.1680825181502,0.13390000000000002,0.0625,4,20.166894531250023,4.26521635055542,-0.688494861125946
204,1061,GRID_001388,9.322893244804424,77.1780825181502,0.4853,0.0625,10,20.166894531250023,4.26521635055542,-0.688494861125946
35,1030,GRID_001389,9.322893244804424,77.18808251815021,0.3649,0.0625,2,20.166894531250023,4.26521635055542,-0.688494861125946
35,121,GRID_001390,9.332893244804422,76.78808251815,0.8246,0.625,7,23.266900634765648,-0.03478393703699112,-0.788494884967804
235,117,GRID_001391,9.332893244804422,76.79808251815001,0.8344,0.625,12,23.266900634765648,-0.03478393703699112,-0.788494884967804
197,148,GRID_001392,9.332893244804422,76.80808251815002,0.8092,0.625,4,23.266900634765648,-0.03478393703699112,-0.788494884967804
136,55,GRID_001393,9.332893244804422,76.81808251815002,0.7892,0.625,9,23.266900634765648,-0.03478393703699112,-0.788494884967804
73,153,GRID_001394,9.332893244804422,76.82808251815003,0.8307,0.625,7,23.266900634765648,-0.03478393703699112,-0.788494884967804
16,92,GRID_001395,9.332893244804422,76.85808251815004,0.7739,0.625,9,23.266900634765648,-0.03478393703699112,-0.788494884967804
79,80,GRID_001396,9.332893244804422,76.87808251815005,0.8246,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
162,66,GRID_001397,9.332893244804422,76.88808251815006,0.7969,0.25,6,21.766900634765648,0.26521608233451843,-0.8884949088096619
208,58,GRID_001398,9.332893244804422,76.89808251815006,0.8649,0.25,2,21.766900634765648,0.26521608233451843,-0.8884949088096619
108,145,GRID_001399,9.332893244804422,76.90808251815007,0.8244,0.25,1,21.766900634765648,0.26521608233451843,-0.8884949088096619
197,156,GRID_001400,9.332893244804422,76.91808251815007,0.6349,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
30,139,GRID_001401,9.332893244804422,76.92808251815008,0.5324,0.25,6,21.766900634765648,0.26521608233451843,-0.8884949088096619
285,103,GRID_001402,9.332893244804422,76.93808251815008,0.552,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
8,142,GRID_001403,9.332893244804422,76.94808251815009,0.6904,0.25,20,21.766900634765648,0.26521608233451843,-0.8884949088096619
65,137,GRID_001404,9.332893244804422,76.95808251815009,0.8647,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
181,89,GRID_001405,9.332893244804422,76.9680825181501,0.8795000000000001,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
331,162,GRID_001406,9.332893244804422,76.98808251815011,0.7545000000000001,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
295,341,GRID_001407,9.332893244804422,76.99808251815011,0.8717,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
261,446,GRID_001408,9.332893244804422,77.00808251815012,0.6158,0.25,6,21.766900634765648,0.26521608233451843,-0.8884949088096619
85,135,GRID_001409,9.332893244804422,77.01808251815012,0.8987,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
186,192,GRID_001410,9.332893244804422,77.02808251815013,0.5385,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
206,214,GRID_001411,9.332893244804422,77.03808251815013,0.7792,0.25,9,21.766900634765648,0.26521608233451843,-0.8884949088096619
172,188,GRID_001412,9.332893244804422,77.04808251815014,0.3156,0.25,12,21.766900634765648,0.26521608233451843,-0.8884949088096619
329,183,GRID_001413,9.332893244804422,77.05808251815014,0.906,0.25,1,21.766900634765648,0.26521608233451843,-0.8884949088096619
6,233,GRID_001414,9.332893244804422,77.06808251815015,0.9076000000000001,0.25,12,21.766900634765648,0.26521608233451843,-0.8884949088096619
195,407,GRID_001415,9.332893244804422,77.07808251815015,0.9175000000000001,0.25,14,21.766900634765648,0.26521608233451843,-0.8884949088096619
196,419,GRID_001416,9.332893244804422,77.08808251815016,0.9042,0.25,20,21.766900634765648,0.26521608233451843,-0.8884949088096619
286,518,GRID_001417,9.332893244804422,77.09808251815016,0.3527,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
119,1033,GRID_001418,9.332893244804422,77.10808251815017,0.6994,0.25,1,21.766900634765648,0.26521608233451843,-0.8884949088096619
60,969,GRID_001419,9.332893244804422,77.11808251815017,0.5647,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
44,670,GRID_001420,9.332893244804422,77.12808251815018,0.33940000000000003,0.0625,29,20.166894531250023,4.26521635055542,-0.688494861125946
274,779,GRID_001421,9.332893244804422,77.13808251815018,0.1468,0.0625,31,20.166894531250023,4.26521635055542,-0.688494861125946
188,1007,GRID_001422,9.332893244804422,77.14808251815019,0.39180000000000004,0.0625,5,20.166894531250023,4.26521635055542,-0.688494861125946
270,976,GRID_001423,9.332893244804422,77.1580825181502,0.0483,0.0625,1,20.166894531250023,4.26521635055542,-0.688494861125946
350,999,GRID_001424,9.332893244804422,77.1680825181502,0.2705,0.0625,4,20.166894531250023,4.26521635055542,-0.688494861125946
214,1042,GRID_001425,9.332893244804422,77.1780825181502,0.5622,0.0625,8,20.166894531250023,4.26521635055542,-0.688494861125946
86,975,GRID_001426,9.332893244804422,77.18808251815021,0.4199,0.0625,3,20.166894531250023,4.26521635055542,-0.688494861125946
199,141,GRID_001427,9.342893244804422,76.78808251815,0.8383,0.625,4,23.266900634765648,-0.03478393703699112,-0.788494884967804
231,119,GRID_001428,9.342893244804422,76.79808251815001,0.8268000000000001,0.625,14,23.266900634765648,-0.03478393703699112,-0.788494884967804
303,23,GRID_001429,9.342893244804422,76.82808251815003,0.6686000000000001,0.625,0,23.266900634765648,-0.03478393703699112,-0.788494884967804
50,57,GRID_001430,9.342893244804422,76.83808251815003,0.7976000000000001,0.625,3,23.266900634765648,-0.03478393703699112,-0.788494884967804
199,76,GRID_001431,9.342893244804422,76.84808251815004,0.8466,0.625,10,23.266900634765648,-0.03478393703699112,-0.788494884967804
239,165,GRID_001432,9.342893244804422,76.85808251815004,0.8415,0.625,9,23.266900634765648,-0.03478393703699112,-0.788494884967804
306,137,GRID_001433,9.342893244804422,76.88808251815006,0.8609,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
100,133,GRID_001434,9.342893244804422,76.89808251815006,0.8274,0.25,9,21.766900634765648,0.26521608233451843,-0.8884949088096619
289,169,GRID_001435,9.342893244804422,76.90808251815007,0.8158000000000001,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
34,129,GRID_001436,9.342893244804422,76.91808251815007,0.7621,0.25,11,21.766900634765648,0.26521608233451843,-0.8884949088096619
169,91,GRID_001437,9.342893244804422,76.92808251815008,0.6138,0.25,4,21.766900634765648,0.26521608233451843,-0.8884949088096619
159,95,GRID_001438,9.342893244804422,76.93808251815008,0.6516000000000001,0.25,14,21.766900634765648,0.26521608233451843,-0.8884949088096619
216,162,GRID_001439,9.342893244804422,76.94808251815009,0.6121,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
189,210,GRID_001440,9.342893244804422,76.95808251815009,0.8138000000000001,0.25,20,21.766900634765648,0.26521608233451843,-0.8884949088096619
346,298,GRID_001441,9.342893244804422,76.9680825181501,0.9069,0.25,0,21.766900634765648,0.26521608233451843,-0.8884949088096619
354,218,GRID_001442,9.342893244804422,76.9780825181501,0.9047000000000001,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
235,177,GRID_001443,9.342893244804422,76.98808251815011,0.892,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
284,394,GRID_001444,9.342893244804422,76.99808251815011,0.9224,0.25,12,21.766900634765648,0.26521608233451843,-0.8884949088096619
40,267,GRID_001445,9.342893244804422,77.00808251815012,0.8821,0.25,28,21.766900634765648,0.26521608233451843,-0.8884949088096619
220,287,GRID_001446,9.342893244804422,77.01808251815012,0.8711000000000001,0.25,22,21.766900634765648,0.26521608233451843,-0.8884949088096619
94,420,GRID_001447,9.342893244804422,77.02808251815013,0.7305,0.25,21,21.766900634765648,0.26521608233451843,-0.8884949088096619
142,220,GRID_001448,9.342893244804422,77.03808251815013,0.8169000000000001,0.25,23,21.766900634765648,0.26521608233451843,-0.8884949088096619
319,162,GRID_001449,9.342893244804422,77.04808251815014,0.9125000000000001,0.25,11,21.766900634765648,0.26521608233451843,-0.8884949088096619
347,452,GRID_001450,9.342893244804422,77.05808251815014,0.5780000000000001,0.25,5,21.766900634765648,0.26521608233451843,-0.8884949088096619
178,432,GRID_001451,9.342893244804422,77.06808251815015,0.8736,0.25,12,21.766900634765648,0.26521608233451843,-0.8884949088096619
241,425,GRID_001452,9.342893244804422,77.07808251815015,0.9023,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
292,430,GRID_001453,9.342893244804422,77.08808251815016,0.9161,0.25,21,21.766900634765648,0.26521608233451843,-0.8884949088096619
343,689,GRID_001454,9.342893244804422,77.09808251815016,0.7946000000000001,0.25,24,21.766900634765648,0.26521608233451843,-0.8884949088096619
346,875,GRID_001455,9.342893244804422,77.10808251815017,0.44530000000000003,0.25,29,21.766900634765648,0.26521608233451843,-0.8884949088096619
105,957,GRID_001456,9.342893244804422,77.11808251815017,0.1643,0.25,24,21.766900634765648,0.26521608233451843,-0.8884949088096619
292,834,GRID_001457,9.342893244804422,77.13808251815018,0.0961,0.0625,26,20.166894531250023,4.26521635055542,-0.688494861125946
347,988,GRID_001458,9.342893244804422,77.14808251815019,0.5109,0.0625,19,20.166894531250023,4.26521635055542,-0.688494861125946
202,1036,GRID_001459,9.342893244804422,77.1580825181502,0.5535,0.0625,10,20.166894531250023,4.26521635055542,-0.688494861125946
179,990,GRID_001460,9.342893244804422,77.1680825181502,0.19840000000000002,0.0625,6,20.166894531250023,4.26521635055542,-0.688494861125946
7,1058,GRID_001461,9.342893244804422,77.1780825181502,0.3158,0.0625,5,20.166894531250023,4.26521635055542,-0.688494861125946
38,1051,GRID_001462,9.342893244804422,77.18808251815021,0.4385,0.0625,7,20.166894531250023,4.26521635055542,-0.688494861125946
46,65,GRID_001463,9.352893244804422,76.78808251815,0.8345,0.625,5,23.266900634765648,-0.03478393703699112,-0.788494884967804
57,53,GRID_001464,9.352893244804422,76.82808251815003,0.8566,0.625,8,23.266900634765648,-0.03478393703699112,-0.788494884967804
19,51,GRID_001465,9.352893244804422,76.83808251815003,0.8310000000000001,0.625,3,23.266900634765648,-0.03478393703699112,-0.788494884967804
53,94,GRID_001466,9.352893244804422,76.84808251815004,0.8757,0.625,9,23.266900634765648,-0.03478393703699112,-0.788494884967804
171,123,GRID_001467,9.352893244804422,76.85808251815004,0.8152,0.625,6,23.266900634765648,-0.03478393703699112,-0.788494884967804
89,137,GRID_001468,9.352893244804422,76.89808251815006,0.8099000000000001,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
222,100,GRID_001469,9.352893244804422,76.90808251815007,0.8646,0.25,5,21.766900634765648,0.26521608233451843,-0.8884949088096619
218,267,GRID_001470,9.352893244804422,76.91808251815007,0.8499,0.25,26,21.766900634765648,0.26521608233451843,-0.8884949088096619
213,379,GRID_001471,9.352893244804422,76.92808251815008,0.8206,0.25,12,21.766900634765648,0.26521608233451843,-0.8884949088096619
150,467,GRID_001472,9.352893244804422,76.93808251815008,0.7572,0.25,1,21.766900634765648,0.26521608233451843,-0.8884949088096619
55,367,GRID_001473,9.352893244804422,76.94808251815009,0.8058000000000001,0.25,14,21.766900634765648,0.26521608233451843,-0.8884949088096619
161,401,GRID_001474,9.352893244804422,76.95808251815009,0.6961,0.25,21,21.766900634765648,0.26521608233451843,-0.8884949088096619
27,175,GRID_001475,9.352893244804422,76.9680825181501,0.9001,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
164,238,GRID_001476,9.352893244804422,76.9780825181501,0.9398000000000001,0.25,22,21.766900634765648,0.26521608233451843,-0.8884949088096619
276,188,GRID_001477,9.352893244804422,76.98808251815011,0.9013,0.25,16,21.766900634765648,0.26521608233451843,-0.8884949088096619
38,119,GRID_001478,9.352893244804422,76.99808251815011,0.8762000000000001,0.25,8,21.766900634765648,0.26521608233451843,-0.8884949088096619
227,224,GRID_001479,9.352893244804422,77.00808251815012,0.8904000000000001,0.25,11,21.766900634765648,0.26521608233451843,-0.8884949088096619
232,334,GRID_001480,9.352893244804422,77.01808251815012,0.8858,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
215,472,GRID_001481,9.352893244804422,77.02808251815013,0.8809,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
151,435,GRID_001482,9.352893244804422,77.03808251815013,0.5104000000000001,0.25,12,21.766900634765648,0.26521608233451843,-0.8884949088096619
106,197,GRID_001483,9.352893244804422,77.04808251815014,0.7230000000000001,0.25,8,21.766900634765648,0.26521608233451843,-0.8884949088096619
357,181,GRID_001484,9.352893244804422,77.05808251815014,0.8969,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
185,215,GRID_001485,9.352893244804422,77.06808251815015,0.9043,0.25,13,21.766900634765648,0.26521608233451843,-0.8884949088096619
291,417,GRID_001486,9.352893244804422,77.08808251815016,0.9057000000000001,0.25,11,21.766900634765648,0.26521608233451843,-0.8884949088096619
268,778,GRID_001487,9.352893244804422,77.09808251815016,0.9499000000000001,0.25,19,21.766900634765648,0.26521608233451843,-0.8884949088096619
208,974,GRID_001488,9.352893244804422,77.10808251815017,0.5615,0.25,9,21.766900634765648,0.26521608233451843,-0.8884949088096619
46,855,GRID_001489,9.352893244804422,77.11808251815017,0.4788,0.25,27,21.766900634765648,0.26521608233451843,-0.8884949088096619
286,510,GRID_001490,9.352893244804422,77.12808251815018,0.1816,0.0625,15,20.166894531250023,4.26521635055542,-0.688494861125946
239,935,GRID_001491,9.352893244804422,77.13808251815018,0.5265000000000001,0.0625,18,20.166894531250023,4.26521635055542,-0.688494861125946
308,1098,GRID_001492,9.352893244804422,77.14808251815019,0.1852,0.0625,15,20.166894531250023,4.26521635055542,-0.688494861125946
55,1100,GRID_001493,9.352893244804422,77.1580825181502,0.6988000000000001,0.0625,11,20.166894531250023,4.26521635055542,-0.688494861125946
116,1022,GRID_001494,9.352893244804422,77.1680825181502,0.6281,0.0625,2,20.166894531250023,4.26521635055542,-0.688494861125946
199,1068,GRID_001495,9.352893244804422,77.1780825181502,0.5693,0.0625,13,20.166894531250023,4.26521635055542,-0.688494861125946
219,1138,GRID_001496,9.352893244804422,77.18808251815021,0.3205,0.0625,3,20.166894531250023,4.26521635055542,-0.688494861125946
7,1195,GRID_001497,9.352893244804422,77.19808251815022,0.0949,0.0625,10,20.166894531250023,4.26521635055542,-0.688494861125946
254,23,GRID_001498,9.362893244804422,76.77808251815,0.8054,0.625,6,23.266900634765648,-0.03478393703699112,-0.788494884967804
155,109,GRID_001499,9.362893244804422,76.80808251815002,0.8655,0.625,4,23.266900634765648,-0.03478393703699112,-0.788494884967804
137,104,GRID_001500,9.362893244804422,76.81808251815002,0.8733000000000001,0.625,2,23.266900634765648,-0.03478393703699112,-0.788494884967804
164,60,GRID_001501,9.362893244804422,76.82808251815003,0.8571000000000001,0.625,8,23.266900634765648,-0.03478393703699112,-0.788494884967804
262,35,GRID_001502,9.362893244804422,76.83808251815003,0.799,0.625,5,23.266900634765648,-0.03478393703699112,-0.788494884967804
293,122,GRID_001503,9.362893244804422,76.84808251815004,0.861,0.625,5,23.266900634765648,-0.03478393703699112,-0.788494884967804
310,107,GRID_001504,9.362893244804422,76.88808251815006,0.8550000000000001,0.25,4,21.766900634765648,0.26521608233451843,-0.8884949088096619
220,351,GRID_001505,9.362893244804422,76.90808251815007,0.8505,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
213,434,GRID_001506,9.362893244804422,76.91808251815007,0.8474,0.25,18,21.766900634765648,0.26521608233451843,-0.8884949088096619
86,466,GRID_001507,9.362893244804422,76.92808251815008,0.879,0.25,2,21.766900634765648,0.26521608233451843,-0.8884949088096619
216,438,GRID_001508,9.362893244804422,76.93808251815008,0.8677,0.25,12,21.766900634765648,0.26521608233451843,-0.8884949088096619
175,555,GRID_001509,9.362893244804422,76.94808251815009,0.5192,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
31,472,GRID_001510,9.362893244804422,76.95808251815009,0.5884,0.25,8,21.766900634765648,0.26521608233451843,-0.8884949088096619
163,454,GRID_001511,9.362893244804422,76.9680825181501,0.5478000000000001,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
56,239,GRID_001512,9.362893244804422,76.9780825181501,0.4071,0.25,14,21.766900634765648,0.26521608233451843,-0.8884949088096619
254,105,GRID_001513,9.362893244804422,76.98808251815011,0.8743000000000001,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
271,330,GRID_001514,9.362893244804422,76.99808251815011,0.8823000000000001,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
212,525,GRID_001515,9.362893244804422,77.00808251815012,0.8973000000000001,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
204,698,GRID_001516,9.362893244804422,77.01808251815012,0.8926000000000001,0.25,14,21.766900634765648,0.26521608233451843,-0.8884949088096619
94,751,GRID_001517,9.362893244804422,77.02808251815013,0.7904,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
33,477,GRID_001518,9.362893244804422,77.03808251815013,0.7709,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
67,361,GRID_001519,9.362893244804422,77.04808251815014,0.32930000000000004,0.25,18,21.766900634765648,0.26521608233451843,-0.8884949088096619
205,176,GRID_001520,9.362893244804422,77.05808251815014,0.749,0.25,7,21.766900634765648,0.26521608233451843,-0.8884949088096619
202,298,GRID_001521,9.362893244804422,77.06808251815015,0.7045,0.25,4,21.766900634765648,0.26521608233451843,-0.8884949088096619
234,485,GRID_001522,9.362893244804422,77.07808251815015,0.7804,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
205,505,GRID_001523,9.362893244804422,77.08808251815016,0.7492000000000001,0.25,20,21.766900634765648,0.26521608233451843,-0.8884949088096619
305,601,GRID_001524,9.362893244804422,77.09808251815016,0.2854,0.25,24,21.766900634765648,0.26521608233451843,-0.8884949088096619
198,986,GRID_001525,9.362893244804422,77.10808251815017,0.6152000000000001,0.25,14,21.766900634765648,0.26521608233451843,-0.8884949088096619
105,876,GRID_001526,9.362893244804422,77.11808251815017,0.36300000000000004,0.25,16,21.766900634765648,0.26521608233451843,-0.8884949088096619
200,464,GRID_001527,9.362893244804422,77.12808251815018,0.40990000000000004,0.0625,5,20.166894531250023,4.26521635055542,-0.688494861125946
301,877,GRID_001528,9.362893244804422,77.13808251815018,0.9241,0.0625,19,20.166894531250023,4.26521635055542,-0.688494861125946
183,1057,GRID_001529,9.362893244804422,77.14808251815019,0.7518,0.0625,13,20.166894531250023,4.26521635055542,-0.688494861125946
36,1060,GRID_001530,9.362893244804422,77.1580825181502,0.8057000000000001,0.0625,2,20.166894531250023,4.26521635055542,-0.688494861125946
264,1145,GRID_001531,9.362893244804422,77.1680825181502,0.5575,0.0625,9,20.166894531250023,4.26521635055542,-0.688494861125946
257,1140,GRID_001532,9.362893244804422,77.1780825181502,0.3216,0.0625,4,20.166894531250023,4.26521635055542,-0.688494861125946
53,1131,GRID_001533,9.362893244804422,77.18808251815021,0.128,0.0625,10,20.166894531250023,4.26521635055542,-0.688494861125946
287,1092,GRID_001534,9.362893244804422,77.19808251815022,0.7986000000000001,0.0625,4,20.166894531250023,4.26521635055542,-0.688494861125946
189,1101,GRID_001535,9.362893244804422,77.20808251815022,0.7654000000000001,0.0625,2,20.166894531250023,4.26521635055542,-0.688494861125946
300,20,GRID_001536,9.372893244804422,76.78808251815,0.7264,0.625,2,23.266900634765648,-0.03478393703699112,-0.788494884967804
302,45,GRID_001537,9.372893244804422,76.79808251815001,0.81,0.625,2,23.266900634765648,-0.03478393703699112,-0.788494884967804
13,198,GRID_001538,9.372893244804422,76.82808251815003,0.887,0.625,4,23.266900634765648,-0.03478393703699112,-0.788494884967804
123,73,GRID_001539,9.372893244804422,76.83808251815003,0.8124,0.625,2,23.266900634765648,-0.03478393703699112,-0.788494884967804
226,407,GRID_001540,9.372893244804422,76.90808251815007,0.7933,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
73,489,GRID_001541,9.372893244804422,76.91808251815007,0.875,0.25,3,21.766900634765648,0.26521608233451843,-0.8884949088096619
222,502,GRID_001542,9.372893244804422,76.92808251815008,0.6002000000000001,0.25,6,21.766900634765648,0.26521608233451843,-0.8884949088096619
79,547,GRID_001543,9.372893244804422,76.93808251815008,0.6919000000000001,0.25,5,21.766900634765648,0.26521608233451843,-0.8884949088096619
77,442,GRID_001544,9.372893244804422,76.94808251815009,0.5429,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
26,233,GRID_001545,9.372893244804422,76.95808251815009,0.7739,0.25,9,21.766900634765648,0.26521608233451843,-0.8884949088096619
79,196,GRID_001546,9.372893244804422,76.9680825181501,0.4812,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
203,199,GRID_001547,9.372893244804422,76.9780825181501,0.9033,0.25,18,21.766900634765648,0.26521608233451843,-0.8884949088096619
74,122,GRID_001548,9.372893244804422,76.98808251815011,0.8924000000000001,0.25,6,21.766900634765648,0.26521608233451843,-0.8884949088096619
327,243,GRID_001549,9.372893244804422,76.99808251815011,0.895,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
349,322,GRID_001550,9.372893244804422,77.00808251815012,0.8815000000000001,0.25,17,21.766900634765648,0.26521608233451843,-0.8884949088096619
358,502,GRID_001551,9.372893244804422,77.01808251815012,0.8548,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
66,686,GRID_001552,9.372893244804422,77.02808251815013,0.8922,0.25,20,21.766900634765648,0.26521608233451843,-0.8884949088096619
75,232,GRID_001553,9.372893244804422,77.03808251815013,0.8964000000000001,0.25,10,21.766900634765648,0.26521608233451843,-0.8884949088096619
263,522,GRID_001554,9.372893244804422,77.07808251815015,0.8034,0.25,16,21.766900634765648,0.26521608233451843,-0.8884949088096619
81,846,GRID_001555,9.372893244804422,77.08808251815016,0.8323,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
12,884,GRID_001556,9.372893244804422,77.10808251815017,0.653,0.25,8,21.766900634765648,0.26521608233451843,-0.8884949088096619
99,688,GRID_001557,9.372893244804422,77.11808251815017,0.5448000000000001,0.25,15,21.766900634765648,0.26521608233451843,-0.8884949088096619
279,429,GRID_001558,9.372893244804422,77.12808251815018,0.8081,0.0625,13,20.166894531250023,4.26521635055542,-0.688494861125946
237,784,GRID_001559,9.372893244804422,77.13808251815018,0.7893,0.0625,25,20.166894531250023,4.26521635055542,-0.688494861125946
191,1112,GRID_001560,9.372893244804422,77.14808251815019,0.7403000000000001,0.0625,11,20.166894531250023,4.26521635055542,-0.688494861125946
120,1032,GRID_001561,9.372893244804422,77.1580825181502,0.7945,0.0625,5,20.166894531250023,4.26521635055542,-0.688494861125946
329,987,GRID_001562,9.372893244804422,77.1680825181502,0.6762,0.0625,1,20.166894531250023,4.26521635055542,-0.688494861125946
233,1039,GRID_001563,9.372893244804422,77.1780825181502,0.46240000000000003,0.0625,6,20.166894531250023,4.26521635055542,-0.688494861125946
242,1206,GRID_001564,9.372893244804422,77.18808251815021,0.22310000000000002,0.0625,9,20.166894531250023,4.26521635055542,-0.688494861125946
212,1129,GRID_001565,9.372893244804422,77.19808251815022,0.2775,0.0625,4,20.166894531250023,4.26521635055542,-0.688494861125946
192,46,GRID_001566,9.38289324480442,76.76808251815,0.8450000000000001,0.625,3,23.266900634765648,-0.03478393703699112,-0.788494884967804
158,15,GRID_001567,9.38289324480442,76.77808251815,0.7106,0.625,1,23.266900634765648,-0.03478393703699112,-0.788494884967804
58,133,GRID_001568,9.38289324480442,76.81808251815002,0.8625,0.625,5,23.266900634765648,-0.03478393703699112,-0.788494884967804
