grid_id,lat,lon
GRID_000353,8.882893244804432,77.02808251815013
GRID_000354,8.882893244804432,77.03808251815013
GRID_000355,8.882893244804432,77.04808251815014
GRID_000356,8.882893244804432,77.05808251815014
GRID_000357,8.882893244804432,77.06808251815015
GRID_000358,8.882893244804432,77.07808251815015
GRID_000359,8.882893244804432,77.08808251815016
GRID_000360,8.882893244804432,77.09808251815016
GRID_000361,8.882893244804432,77.10808251815017
GRID_000362,8.882893244804432,77.11808251815017
GRID_000363,8.882893244804432,77.12808251815018
GRID_000364,8.882893244804432,77.13808251815018
GRID_000365,8.882893244804432,77.14808251815019
GRID_000366,8.882893244804432,77.1580825181502
GRID_000367,8.882893244804432,77.1680825181502
GRID_000368,8.892893244804432,76.89808251815006
GRID_000369,8.892893244804432,76.90808251815007
GRID_000370,8.892893244804432,76.91808251815007
GRID_000371,8.892893244804432,76.92808251815008
GRID_000372,8.892893244804432,76.9680825181501
GRID_000373,8.892893244804432,76.9780825181501
GRID_000374,8.892893244804432,76.98808251815011
GRID_000375,8.892893244804432,76.99808251815011
GRID_000376,8.892893244804432,77.00808251815012
GRID_000377,8.892893244804432,77.01808251815012
GRID_000378,8.892893244804432,77.02808251815013
GRID_000379,8.892893244804432,77.03808251815013
GRID_000380,8.892893244804432,77.04808251815014
GRID_000381,8.892893244804432,77.05808251815014
GRID_000382,8.892893244804432,77.06808251815015
GRID_000383,8.892893244804432,77.07808251815015
GRID_000384,8.892893244804432,77.08808251815016
GRID_000385,8.892893244804432,77.09808251815016
GRID_000386,8.892893244804432,77.10808251815017
GRID_000387,8.892893244804432,77.11808251815017
GRID_000388,8.892893244804432,77.12808251815018
GRID_000389,8.892893244804432,77.13808251815018
GRID_000390,8.892893244804432,77.14808251815019
GRID_000391,8.892893244804432,77.1580825181502
GRID_000392,8.902893244804432,76.88808251815006
GRID_000393,8.902893244804432,76.89808251815006
GRID_000394,8.902893244804432,76.90808251815007
GRID_000395,8.902893244804432,76.91808251815007
GRID_000396,8.902893244804432,76.92808251815008
GRID_000397,8.902893244804432,76.93808251815008
GRID_000398,8.902893244804432,76.94808251815009
GRID_000399,8.902893244804432,76.9680825181501
GRID_000400,8.902893244804432,76.9780825181501
GRID_000401,8.902893244804432,76.98808251815011
GRID_000402,8.902893244804432,76.99808251815011
GRID_000403,8.902893244804432,77.00808251815012
GRID_000404,8.902893244804432,77.01808251815012
GRID_000405,8.902893244804432,77.02808251815013
GRID_000406,8.902893244804432,77.03808251815013
GRID_000407,8.902893244804432,77.04808251815014
GRID_000408,8.902893244804432,77.05808251815014
GRID_000409,8.902893244804432,77.06808251815015
GRID_000410,8.902893244804432,77.07808251815015
GRID_000411,8.902893244804432,77.08808251815016
GRID_000412,8.902893244804432,77.09808251815016
GRID_000413,8.902893244804432,77.10808251815017
GRID_000414,8.902893244804432,77.11808251815017
GRID_000415,8.902893244804432,77.12808251815018
GRID_000416,8.902893244804432,77.13808251815018
GRID_000417,8.902893244804432,77.14808251815019
GRID_000418,8.902893244804432,77.1580825181502
GRID_000419,8.912893244804431,76.88808251815006
GRID_000420,8.912893244804431,76.89808251815006
GRID_000421,8.912893244804431,76.90808251815007
GRID_000422,8.912893244804431,76.91808251815007
GRID_000423,8.912893244804431,76.92808251815008
GRID_000424,8.912893244804431,76.9680825181501
GRID_000425,8.912893244804431,76.9780825181501
GRID_000426,8.912893244804431,76.98808251815011
GRID_000427,8.912893244804431,76.99808251815011
GRID_000428,8.912893244804431,77.00808251815012
GRID_000429,8.912893244804431,77.01808251815012
GRID_000430,8.912893244804431,77.02808251815013
GRID_000431,8.912893244804431,77.03808251815013
GRID_000432,8.912893244804431,77.04808251815014
GRID_000433,8.912893244804431,77.05808251815014
GRID_000434,8.912893244804431,77.06808251815015
GRID_000435,8.912893244804431,77.07808251815015
GRID_000436,8.912893244804431,77.08808251815016
GRID_000437,8.912893244804431,77.09808251815016
GRID_000438,8.912893244804431,77.10808251815017
GRID_000439,8.912893244804431,77.11808251815017
GRID_000440,8.912893244804431,77.12808251815018
GRID_000441,8.912893244804431,77.13808251815018
GRID_000442,8.912893244804431,77.14808251815019
GRID_000443,8.912893244804431,77.1580825181502
GRID_000444,8.922893244804431,76.87808251815005
GRID_000445,8.922893244804431,76.91808251815007
GRID_000446,8.922893244804431,76.92808251815008
GRID_000447,8.922893244804431,76.94808251815009
GRID_000448,8.922893244804431,76.95808251815009
GRID_000449,8.922893244804431,76.9780825181501
GRID_000450,8.922893244804431,76.98808251815011
GRID_000451,8.922893244804431,76.99808251815011
GRID_000452,8.922893244804431,77.00808251815012
GRID_000453,8.922893244804431,77.01808251815012
GRID_000454,8.922893244804431,77.03808251815013
GRID_000455,8.922893244804431,77.04808251815014
GRID_000456,8.922893244804431,77.05808251815014
GRID_000457,8.922893244804431,77.06808251815015
GRID_000458,8.922893244804431,77.07808251815015
GRID_000459,8.922893244804431,77.08808251815016
GRID_000460,8.922893244804431,77.09808251815016
GRID_000461,8.922893244804431,77.11808251815017
GRID_000462,8.922893244804431,77.12808251815018
GRID_000463,8.922893244804431,77.13808251815018
GRID_000464,8.932893244804431,76.89808251815006
GRID_000465,8.932893244804431,76.90808251815007
GRID_000466,8.932893244804431,76.91808251815007
GRID_000467,8.932893244804431,76.92808251815008
GRID_000468,8.932893244804431,76.93808251815008
GRID_000469,8.932893244804431,76.94808251815009
GRID_000470,8.932893244804431,76.95808251815009
GRID_000471,8.932893244804431,76.9780825181501
GRID_000472,8.932893244804431,76.98808251815011
GRID_000473,8.932893244804431,77.00808251815012
GRID_000474,8.932893244804431,77.01808251815012
GRID_000475,8.932893244804431,77.02808251815013
GRID_000476,8.932893244804431,77.03808251815013
GRID_000477,8.932893244804431,77.04808251815014
GRID_000478,8.932893244804431,77.05808251815014
GRID_000479,8.932893244804431,77.06808251815015
GRID_000480,8.932893244804431,77.07808251815015
GRID_000481,8.932893244804431,77.08808251815016
GRID_000482,8.932893244804431,77.11808251815017
GRID_000483,8.932893244804431,77.12808251815018
GRID_000484,8.932893244804431,77.13808251815018
GRID_000485,8.94289324480443,76.88808251815006
GRID_000486,8.94289324480443,76.89808251815006
GRID_000487,8.94289324480443,76.90808251815007
GRID_000488,8.94289324480443,76.91808251815007
GRID_000489,8.94289324480443,76.94808251815009
GRID_000490,8.94289324480443,76.95808251815009
GRID_000491,8.94289324480443,77.00808251815012
GRID_000492,8.94289324480443,77.01808251815012
GRID_000493,8.94289324480443,77.02808251815013
GRID_000494,8.94289324480443,77.03808251815013
GRID_000495,8.94289324480443,77.04808251815014
GRID_000496,8.94289324480443,77.05808251815014
GRID_000497,8.94289324480443,77.06808251815015
GRID_000498,8.94289324480443,77.07808251815015
GRID_000499,8.94289324480443,77.10808251815017
GRID_000500,8.94289324480443,77.11808251815017
GRID_000501,8.94289324480443,77.12808251815018
GRID_000502,8.94289324480443,77.13808251815018
GRID_000503,8.95289324480443,76.86808251815005
GRID_000504,8.95289324480443,76.87808251815005
GRID_000505,8.95289324480443,76.88808251815006
GRID_000506,8.95289324480443,76.89808251815006
GRID_000507,8.95289324480443,76.90808251815007
GRID_000508,8.95289324480443,76.91808251815007
GRID_000509,8.95289324480443,76.92808251815008
GRID_000510,8.95289324480443,76.93808251815008
GRID_000511,8.95289324480443,76.94808251815009
GRID_000512,8.95289324480443,76.99808251815011
GRID_000513,8.95289324480443,77.00808251815012
